
INFO 	998 	43027 	  9.00 	Ph.D. Dissertation 	University City 	Andrea  Forte 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43075 	  9.00 	Ph.D. Dissertation 	University City 	Xiaohua  Hu 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43145 	  9.00 	Ph.D. Dissertation 	University City 	Yuan  An 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43146 	  9.00 	Ph.D. Dissertation 	University City 	Xiaohua  Hu 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43147 	  9.00 	Ph.D. Dissertation 	University City 	Yuan  An 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43164 	  9.00 	Ph.D. Dissertation 	University City 	Xiaohua  Hu 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43165 	  9.00 	Ph.D. Dissertation 	University City 	Aleksandra  Sarcevic 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43166 	  9.00 	Ph.D. Dissertation 	University City 	Xiaohua  Hu 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43167 	  9.00 	Ph.D. Dissertation 	University City 	Xiaohua  Hu 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43281 	  9.00 	Ph.D. Dissertation 	University City 	Ali  Shokoufandeh 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43169 	  9.00 	Ph.D. Dissertation 	University City 	Andrea  Forte 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43485 	  9.00 	Ph.D. Dissertation 	University City 	Kristene  Unsworth 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43514 	  9.00 	Ph.D. Dissertation 	University City 	Susan  Gasson 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43548 	  9.00 	Ph.D. Dissertation 	University City 	Il-Yeol  Song 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43551 	  9.00 	Ph.D. Dissertation 	University City 	Chaomei  Chen 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43552 	  9.00 	Ph.D. Dissertation 	University City 	Xia  Lin 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43560 	  9.00 	Ph.D. Dissertation 	University City 	Xiaohua  Hu 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43606 	  9.00 	Ph.D. Dissertation 	University City 	Chaomei  Chen 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
INFO 	998 	43619 	  9.00 	Ph.D. Dissertation 	University City 	Chaomei  Chen 	Dissertation 	 	TBD 	 	Provides individual work on an approved topic leading to a doctoral dissertation in information science and technology. 
EDUC 	998 	42898 	1.00 TO 12.00 	PhD Dissertation 	University City 	Allen C Grant 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42899 	1.00 TO 12.00 	PhD Dissertation 	University City 	Deanna  Hill 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42900 	1.00 TO 12.00 	PhD Dissertation 	University City 	Mary Jean  Tecce DeCarlo 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42901 	1.00 TO 12.00 	PhD Dissertation 	University City 	Lori A Severino 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42902 	1.00 TO 12.00 	PhD Dissertation 	University City 	Vera Jeannie Lee 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42903 	1.00 TO 12.00 	PhD Dissertation 	University City 	Kenneth J Mawritz 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42904 	1.00 TO 12.00 	PhD Dissertation 	University City 	John M Gould 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42905 	1.00 TO 12.00 	PhD Dissertation 	University City 	Sarah P Ulrich 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42906 	1.00 TO 12.00 	PhD Dissertation 	University City 	Kathleen T Provinzano 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42907 	1.00 TO 12.00 	PhD Dissertation 	University City 	Rebecca A Clothey 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42908 	1.00 TO 12.00 	PhD Dissertation 	University City 	Brian K Smith 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42909 	1.00 TO 12.00 	PhD Dissertation 	University City 	Jennifer L Katz-Buonincontro 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42910 	1.00 TO 12.00 	PhD Dissertation 	University City 	Mary Jo  Grdina 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42911 	1.00 TO 12.00 	PhD Dissertation 	University City 	Penny L Hammrich 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	43044 	1.00 TO 12.00 	PhD Dissertation 	Sacramento 	W Edward Bureau 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	43045 	1.00 TO 12.00 	PhD Dissertation 	Sacramento 	Salvatore  Falletta 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	43046 	1.00 TO 12.00 	PhD Dissertation 	Sacramento 	Kathy D Geller 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	43047 	1.00 TO 12.00 	PhD Dissertation 	Sacramento 	Jose L Chavez 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	43048 	1.00 TO 12.00 	PhD Dissertation 	Sacramento 	Holly W Carpenter 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	43038 	1.00 TO 12.00 	PhD Dissertation 	University City 	Joyce A Pittman 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42955 	1.00 TO 12.00 	PhD Dissertation 	University City 	Allen C Grant 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42956 	1.00 TO 12.00 	PhD Dissertation 	University City 	Kenneth J Mawritz 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42957 	1.00 TO 12.00 	PhD Dissertation 	University City 	John M Gould 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42958 	1.00 TO 12.00 	PhD Dissertation 	University City 	Rajashi  Ghosh 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42959 	1.00 TO 12.00 	PhD Dissertation 	University City 	Kristine Sheena Lewis Grant 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42960 	1.00 TO 12.00 	PhD Dissertation 	University City 	Kristen S Betts 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
EDUC 	998 	42961 	1.00 TO 12.00 	PhD Dissertation 	University City 	Timothy P Fukawa-Connelly 	Dissertation 	 	TBD 	 	Allows candidates to conduct an original research study that will comprise the dissertation. 
PSY 	998 	42340 	1.00 TO 12.00 	Ph.D. Dissertation in Psychology 	University City 	Maria Teresa Schultheis 	Dissertation 	 	TBD 	 	Requires supervised research, including literature research, data collection, and writing of doctoral thesis. 
NURS 	999 	43450 	  1.00 	Continued Dissertation Advisement 	Online 	Elizabeth W Gonzalez 	Dissertation 	 	TBD 	NURS 998  Minimum Grade: CR  	Students who have not submitted and defended their dissertation after two quarters of NURS 998 register for this course in perpetua until they have defended their dissertation.  May be repeated for credit. 
UNIV 	B201 	42598 	  1.00 	Career Management 	University City 	James Paul Lutz 	Lecture 	04:00 pm - 04:50 pm 	W 	 	This is a career capstone course for LeBow seniors. At the completion of this course, students will be able to clearly articulate relevant knowledge, skills, abilities and strategies for reaching professional goals, post-graduation. 
UNIV 	B201 	42599 	  1.00 	Career Management 	University City 	Christopher Robert Young 	Lecture 	05:00 pm - 05:50 pm 	W 	 	This is a career capstone course for LeBow seniors. At the completion of this course, students will be able to clearly articulate relevant knowledge, skills, abilities and strategies for reaching professional goals, post-graduation. 
UNIV 	B201 	42630 	  1.00 	Career Management 	University City 	Sara  Schneider 	Lecture 	04:00 pm - 04:50 pm 	T 	 	This is a career capstone course for LeBow seniors. At the completion of this course, students will be able to clearly articulate relevant knowledge, skills, abilities and strategies for reaching professional goals, post-graduation. 
UNIV 	B201 	43089 	  1.00 	Career Management 	University City 	Todd A Von Deak 	Lecture 	04:00 pm - 04:50 pm 	R 	 	This is a career capstone course for LeBow seniors. At the completion of this course, students will be able to clearly articulate relevant knowledge, skills, abilities and strategies for reaching professional goals, post-graduation. 
UNIV 	S201 	42720 	  1.00 	Looking Forward: Academics and Careers 	University City 	Patricia L Sidelsky, Laura Elizabeth Duwel 	Lecture 	09:00 am - 09:50 am 	W 	 	Just as UNIV 101 introduces students to the University and the major, UNIV 201 prepares students for their post-college future. Through developing a portfolio of work, creating reflections on the undergraduate experience and coop, learning about job and graduate school opportunities, and preparing for the senior year, students prepare for graduation and beyond. 
CHIN 	101 	40032 	  4.00 	Chinese I 	University City 	Jean K Ho 	Lecture & Lab 	02:00 pm - 03:50 pm 	MW 	 	Introductory Mandarin Chinese. Includes listening, speaking, and reading, with individual audiolingual practice. Offered all terms. 
MUSC 	101 	40493 	0.00 OR 1.00 	University Chorus 	University City 	Steven Seymour Powell 	Practice 	06:00 pm - 07:50 pm 	W 	 	A large chorus that studies and performs music of many styles; performs each term. May be repeated for credit. 
CHIN 	101 	40123 	  4.00 	Chinese I 	University City 	Jean K Ho 	Lecture 	02:00 pm - 03:50 pm 	TR 	 	Introductory Mandarin Chinese. Includes listening, speaking, and reading, with individual audiolingual practice. Offered all terms. 
